timestamp,tag_name,value,quality
2026-02-28T09:18:12.532470,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:13.532547,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:14.533076,CO炉LEL,-0.1085069477558136,GOOD
2026-02-28T09:18:14.533097,MW302,596,GOOD
2026-02-28T09:18:14.533102,CO进口LEL,0.0205078125,GOOD
2026-02-28T09:18:14.533105,CO催化前温度,220.72845458984375,GOOD
2026-02-28T09:18:14.533108,CO催化后温度,236.46917724609375,GOOD
2026-02-28T09:18:14.533110,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:15.533362,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:16.533677,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:17.534293,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:18.535062,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:19.535678,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:20.536693,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:21.537167,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:22.538071,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:23.538236,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:24.538422,CO炉LEL,-0.1085069477558136,GOOD
2026-02-28T09:18:24.538443,MW302,596,GOOD
2026-02-28T09:18:24.538447,CO进口LEL,0.0205078125,GOOD
2026-02-28T09:18:24.538450,CO催化前温度,220.72845458984375,GOOD
2026-02-28T09:18:24.538452,CO催化后温度,236.46917724609375,GOOD
2026-02-28T09:18:24.538455,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:25.538879,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:26.539509,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:27.539934,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:28.540547,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:29.541695,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:30.542001,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:31.542880,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:32.543253,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:33.544011,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:34.544529,CO炉LEL,-0.1085069477558136,GOOD
2026-02-28T09:18:34.544600,MW302,596,GOOD
2026-02-28T09:18:34.544625,CO进口LEL,0.0205078125,GOOD
2026-02-28T09:18:34.544639,CO催化前温度,220.72845458984375,GOOD
2026-02-28T09:18:34.544651,CO催化后温度,236.46917724609375,GOOD
2026-02-28T09:18:34.544661,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:35.544999,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:36.545198,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:37.546336,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:38.546719,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:39.547200,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:40.547677,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:41.548194,CO进口压力,-57.14697265625,GOOD
2026-02-28T09:18:42.548735,CO进口压力,-57.14697265625,GOOD
